0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-638.03076171875,85.9926986694336,-7.055549621582031,16.959272384643555,-2.463055372238159,-0.852573573589325,-12.207221031188965,-13.269426345825195,-22.15225601196289,0.1835024207830429,1.800553798675537,-7.466891765594482,1.177781343460083,-7.576874256134033,1.0056536197662354,-2.1967310905456543,-12.066519737243652,-0.41449427604675293,-2.4020063877105713,-6.557904243469238,male_happy
-405.24176025390625,56.23018264770508,-9.462275505065918,2.8705098628997803,-12.682501792907715,-8.742452621459961,-25.017074584960938,-19.79449462890625,-13.51970386505127,-9.67497730255127,-9.914880752563477,-10.224522590637207,-11.669398307800293,-14.075439453125,-6.7934441566467285,-1.7608877420425415,-15.012794494628906,-1.2525591850280762,-8.597196578979492,-6.010406970977783,male_disgust
-282.3584106425306,27.17001403917141,6.168657573357449,2.2231973287828484,-4.282319636130813,-4.557662733734653,-11.103910864468942,-10.975279013131553,-7.958854075440666,-6.17266060443459,-6.338805594465686,-4.915564147304589,-5.288643616247134,-6.6860326738100335,-1.8063173835583808,-1.9209879707767226,-5.747447266555542,-1.6603912905040985,-2.7548707447240446,-3.8334270267857695,male_disgust
-463.1026916503906,52.74530792236328,-9.837449073791504,2.063441753387451,-16.79246711730957,-11.15199089050293,-30.050655364990234,-20.15842056274414,-14.137004852294922,-8.714875221252441,-10.37112045288086,-9.909819602966309,-12.613272666931152,-13.185733795166016,-4.1814680099487305,-5.367180824279785,-13.974944114685059,1.347010850906372,-10.151634216308594,-4.532150745391846,male_disgust
-416.033935546875,63.79552459716797,-9.800281524658203,13.471810340881348,-6.318103313446045,-4.844608306884766,-11.999878883361816,-12.505240440368652,-21.293014526367188,-9.657200813293457,-7.574102878570557,-9.685633659362793,-6.052022933959961,-6.892910957336426,-7.671579360961914,-4.353183746337891,-13.743826866149902,-2.389589309692383,-9.282054901123047,-6.364503860473633,male_angry
-287.2259645308317,27.033049451483993,4.835913624495957,7.100357744137074,-2.1982538305974915,-3.561669856343116,-5.382099973507161,-6.93090961169273,-9.088092667720627,-7.502024327134598,-4.221653747782147,-4.284757266067654,-2.9328253953837353,-3.439698715674069,-4.265758263828457,-3.477620694269652,-6.470848392039101,-3.7767286882241433,-3.336321586220427,-3.9858945309314886,male_angry
-469.32379150390625,60.977684020996094,-12.988178253173828,15.102434158325195,-10.032567977905273,-7.094302177429199,-15.152393341064453,-15.945710182189941,-24.049345016479492,-8.845110893249512,-8.762716293334961,-9.441184043884277,-6.485809803009033,-7.928296089172363,-8.429972648620605,-8.02188777923584,-14.761448860168457,-2.3598227500915527,-10.953421592712402,-4.9068403244018555,male_angry
-587.2216186523438,80.29325103759766,-1.0570205450057983,18.615867614746094,4.09950590133667,-1.2991408109664917,-6.439983367919922,-10.161913871765137,-16.45283317565918,-3.358751058578491,-1.8412753343582153,-5.081652641296387,-3.5024068355560303,-7.524432182312012,-3.9492764472961426,1.5969574451446533,-10.049596786499023,-4.300604820251465,-1.9928728342056274,-1.1900807619094849,male_surprise
-424.05960815892155,35.96797536736159,11.431172196132716,11.67242420123687,1.973878071326067,-1.4107275506592194,-2.3467711151575603,-8.196541165046774,-8.949888451700161,-5.395173309204704,-2.3407513361079597,-2.846616673264769,-2.4916029738023724,-4.349369668102391,-2.604900766946785,-0.3283955507649402,-5.295325119926893,-4.4152423832065795,0.5673517572173866,-2.5955095536786925,male_surprise
-643.579833984375,75.91948699951172,-1.8152302503585815,19.35855484008789,-0.0005099826375953853,-2.8599696159362793,-10.213244438171387,-13.613483428955078,-16.807710647583008,-1.619006633758545,-2.440035104751587,-5.538967609405518,-4.814733982086182,-6.078594207763672,-0.1412598192691803,-1.6147218942642212,-11.50102424621582,-2.481661319732666,-1.2634896039962769,-5.133988857269287,male_surprise
-652.7589111328125,87.64117431640625,2.7094740867614746,20.90105438232422,10.067411422729492,2.382187843322754,-5.916431427001953,-5.536427974700928,-15.037508010864258,-6.883533000946045,0.39186060428619385,-4.399133205413818,-0.16006222367286682,-4.562536239624023,-1.4024382829666138,2.396580934524536,-8.472896575927734,-0.8006805777549744,-2.3464231491088867,-1.9484673738479614,male_neutral
-524.3433831695575,45.34100104367183,11.87026081899411,13.067809121239911,7.149502109754922,0.8185786075324712,-4.941698221345552,-7.334361124197898,-11.074378960796738,-7.058315049179413,-1.6743057243779822,-2.1726303998437295,-1.898487757592774,-3.0723679396294905,-1.1555556763102328,-0.11483458960701286,-5.765643291735323,-2.9842923083066193,-0.4935643981779156,-4.193281445121609,male_neutral
-707.386474609375,83.83023834228516,-0.16318382322788239,21.259130477905273,7.342062950134277,1.593362808227539,-8.883377075195312,-8.499030113220215,-18.095016479492188,-5.090212345123291,-0.6091082692146301,-5.444316864013672,-1.804918646812439,-5.547967433929443,-1.0484824180603027,-2.4445831775665283,-8.928262710571289,-0.2841701805591583,-3.299170970916748,-3.410172939300537,male_neutral
-626.439453125,88.23169708251953,-6.596609115600586,20.613815307617188,9.298201560974121,-1.682164192199707,-1.2693586349487305,-10.73027515411377,-15.260750770568848,-7.171802520751953,-2.768294095993042,-2.201272964477539,-2.777010202407837,-4.413846969604492,-1.510227084159851,-0.8383331894874573,-5.899577617645264,-3.450110912322998,-2.70975923538208,0.316255122423172,male_sad
-488.78379715745444,42.58730573583435,7.965380590652245,13.01390024433141,6.543764918046393,-2.2410190856692513,-2.1997638279563176,-7.898431037164907,-11.20219537224185,-8.065455273768931,-2.549610833688667,-1.2333554953554842,-2.8163299022137256,-3.4384440310954263,-1.9638556302925705,-0.47147200327113115,-4.803930929882038,-4.212747611862793,-0.34793263264349084,-1.7011470519715635,male_sad
-685.2471923828125,83.85602569580078,-9.203014373779297,22.655519485473633,5.832544326782227,-2.49579119682312,-4.055415630340576,-14.358626365661621,-16.344385147094727,-5.097163677215576,-2.49402117729187,-2.0967836380004883,-3.4137425422668457,-3.0498554706573486,-1.9756494760513306,-2.281374454498291,-6.457673072814941,-3.574237585067749,-2.70088791847229,-2.940678834915161,male_sad
-581.3529052734375,93.12734985351562,-1.3941231966018677,24.135921478271484,9.579773902893066,-3.825613260269165,-3.4812676906585693,-12.22486400604248,-16.152658462524414,-2.914980888366699,-5.335446834564209,-4.534527778625488,-1.8547266721725464,-8.43919563293457,-3.7440969944000244,0.9929744005203247,-8.984045028686523,-5.074673175811768,-5.057302474975586,-0.553753137588501,male_sad
-396.325521268098,30.413510953803048,14.282078237648735,11.606775035712397,5.42034488294815,0.20001752530211428,-3.717759300865199,-7.407640039544343,-8.484108850698462,-5.55391939842524,-3.314652762603252,-3.170848739667147,-2.574342059258924,-3.4415511995325407,-2.5461950259947312,-0.5091332678359868,-3.1852021681405382,-3.9904412984992508,-1.570753043437406,-3.2235756345501625,male_sad
-639.3417358398438,88.86097717285156,-3.418367862701416,25.631141662597656,5.5870184898376465,-3.257188320159912,-6.4366679191589355,-16.274120330810547,-16.21907615661621,-0.9216477274894714,-5.674004554748535,-2.837766408920288,-3.640198230743408,-7.725784778594971,-1.0101451873779297,-1.5938526391983032,-11.240487098693848,-4.609002590179443,-3.939579725265503,-3.32330584526062,male_sad
-183.23643493652344,26.477828979492188,-34.63579177856445,-0.7430659532546997,-15.37961196899414,-10.808623313903809,-26.876550674438477,-16.60945701599121,-23.680082321166992,-14.203627586364746,-5.663430213928223,-11.587969779968262,-10.594451904296875,-6.192910671234131,-5.662044525146484,-0.4709533452987671,-8.618659019470215,6.684108734130859,9.297317504882812,5.186400890350342,male_angry
-171.41261348945028,25.20377840579661,-31.15376570245418,-2.0536344969510587,-13.817556155789553,-11.235371747041725,-24.446593802239658,-14.680816343809726,-21.57589683864021,-13.13120309474269,-4.273979431109447,-10.96550356273148,-9.728016357894184,-5.388392840206082,-5.230213441314409,-0.3068014460018418,-7.512862765515924,6.824229185496535,9.33892452624549,5.546659757921924,male_angry
-240.21214294433594,25.07254981994629,-39.68960952758789,-1.6871349811553955,-18.84123420715332,-11.59390926361084,-31.48067855834961,-17.537593841552734,-26.992565155029297,-8.927191734313965,-5.824649810791016,-12.087733268737793,-8.822792053222656,-4.440380573272705,-4.845685005187988,0.5153676271438599,-5.549252033233643,13.069443702697754,5.901885509490967,4.624098777770996,male_angry
-443.6288757324219,66.38124084472656,-4.9000468254089355,13.374309539794922,-0.6912065148353577,-4.751740455627441,-7.217682361602783,-9.248269081115723,-23.07831573486328,-6.94891881942749,-4.382762432098389,-8.098742485046387,-0.3470774292945862,-7.463515758514404,-7.331313610076904,1.5221648216247559,-14.200770378112793,-1.7741400003433228,-3.1955416202545166,-6.975759506225586,male_angry
-277.25794532412846,22.800705382673875,7.0850920188600695,6.295800337244712,-1.3413465914453024,-3.6222144196353647,-3.8159415989668615,-6.768094421949932,-10.872473405510984,-6.617750990591142,-4.126179327883129,-3.4910854494651375,-0.9138267488233024,-2.4385527298510077,-3.1891661416094172,-0.49728130498410805,-6.05237489345619,-2.11120113613401,-0.3992382356373405,-4.310199578609265,male_angry
-494.67510986328125,63.905452728271484,-6.892486572265625,12.795902252197266,-4.020374298095703,-6.534041404724121,-9.59603214263916,-13.665624618530273,-24.492408752441406,-4.483067035675049,-6.016590595245361,-7.090174198150635,-1.6139966249465942,-10.97929859161377,-5.965709209442139,-2.8960018157958984,-15.53814697265625,-0.28707191348075867,-5.74470853805542,-7.397408962249756,male_angry
-559.98486328125,81.69727325439453,-3.8018171787261963,25.345813751220703,0.49906226992607117,-0.9198243618011475,-6.142355918884277,-10.290321350097656,-21.72888946533203,-6.422589302062988,-0.9769629240036011,-7.760760307312012,2.1204893589019775,-7.005281448364258,-3.020716667175293,1.0465506315231323,-12.264873504638672,-3.5959548950195312,-2.9176175594329834,-3.8112030029296875,male_happy
-495.83605345708554,62.34358889214541,2.411718748024321,18.41579873082437,1.3571529272135547,-2.91941477397996,-5.278488232693048,-11.606982590638896,-18.46463700390092,-7.61028745205274,-1.8469723802964477,-5.821040585807583,0.2216643059985732,-5.33404735200666,-3.2158776821559836,-0.017428536539268232,-10.736940560364284,-4.58800955598557,-1.8994838045302325,-5.6293275556592,male_happy
-610.0042724609375,75.74806213378906,-4.363576889038086,25.196582794189453,-4.589256763458252,-3.1498610973358154,-11.201559066772461,-14.368695259094238,-22.487354278564453,-3.194263219833374,-2.7470874786376953,-7.181865692138672,0.8142237067222595,-10.14374828338623,-1.3002893924713135,-4.284695148468018,-15.075695991516113,-2.9329559803009033,-4.17464542388916,-6.693850040435791,male_happy
-272.3499755859375,39.299434661865234,-28.399429321289062,8.337906837463379,-11.07420825958252,-9.789048194885254,-15.833778381347656,-7.323947906494141,-22.65848159790039,-12.568190574645996,-9.02375316619873,-12.098877906799316,-7.798252582550049,-4.374283790588379,-9.98260498046875,-4.830100059509277,-18.838897705078125,-8.289894104003906,-8.140344619750977,-9.754836082458496,male_angry
-151.8157135165406,18.145239263495398,-4.096163477463905,1.9799431881281828,-1.5709688352386257,-4.812824714352082,-3.481243949748016,-2.568593580429846,-7.335695505503875,-6.055364378459175,-3.407819091946767,-4.763003352662769,-2.200609198431018,-2.0426548188100573,-4.519997613188524,-4.313653816576244,-8.808631881719144,-5.784900521014593,-3.981813791568947,-6.210476944902662,male_angry
-326.5184631347656,33.366355895996094,-32.54914855957031,7.405388832092285,-13.680083274841309,-10.823107719421387,-17.162147521972656,-10.053887367248535,-25.34809684753418,-9.532312393188477,-11.176187515258789,-11.2643404006958,-5.836878299713135,-4.91234827041626,-11.694622039794922,-9.1443510055542,-21.760406494140625,-4.494234085083008,-11.209657669067383,-9.748560905456543,male_angry
-527.4535522460938,74.82813262939453,-1.9667038917541504,6.8211588859558105,3.381547689437866,0.18167240917682648,-14.748687744140625,-9.350235939025879,-20.44477653503418,-6.263844013214111,-0.8306225538253784,-8.163269996643066,-5.501523017883301,-6.6031575202941895,-3.855064630508423,-3.3359851837158203,-9.305665016174316,-3.6159956455230713,-3.624569892883301,-0.6469328999519348,male_disgust
-494.30579634002123,57.79526103921568,4.68766240068431,4.327776269808764,2.2667669871709846,-0.619391161644071,-11.48382654085785,-10.44641546467709,-17.503329980931397,-6.501437445126766,-2.158777780701114,-6.99288794520903,-5.901975410647712,-5.983077641130211,-3.2375579683995674,-3.5203178209106363,-8.745279539851326,-4.7320479542522715,-2.6333235521117473,-3.0832865993730887,male_disgust
-584.1728515625,72.68035888671875,-3.352853775024414,7.132252216339111,0.6197448372840881,-0.9344236254692078,-17.790128707885742,-12.018943786621094,-21.600452423095703,-3.3743135929107666,-2.5080654621124268,-8.485429763793945,-6.858251094818115,-5.692419528961182,-3.1719985008239746,-6.16717004776001,-8.572413444519043,-3.142662525177002,-2.471961259841919,-4.111781597137451,male_disgust
-412.34869384765625,73.84117126464844,-17.55972671508789,11.960221290588379,-1.9282655715942383,-4.4976019859313965,-17.784774780273438,-13.690696716308594,-29.29142189025879,-7.756758689880371,-1.284650206565857,-14.24639892578125,-0.49505314230918884,-5.871334075927734,-11.951892852783203,3.0002152919769287,-15.691722869873047,-5.702915191650391,-4.3517889976501465,-7.07574462890625,male_happy
-289.2307980332047,33.77161448170477,3.029147977781171,5.479161435621301,0.63732302678533,-4.374559891448109,-8.972480126130938,-10.470062590777259,-14.98107863177507,-6.407190474466974,-1.6456163591271107,-5.579935803383598,-1.0603378610140455,-3.1653953777355914,-4.237801501752777,-0.40870165442827816,-6.166496488891186,-5.1586010551382735,-1.7902905056891327,-4.8763272570423615,male_happy
-466.18353271484375,73.290771484375,-20.90570068359375,11.984875679016113,-4.069700241088867,-5.554384708404541,-19.6016788482666,-17.33812141418457,-30.45754051208496,-1.5790408849716187,-2.603038787841797,-12.608819007873535,0.618039608001709,-10.252253532409668,-7.9756340980529785,1.6407251358032227,-17.880647659301758,-0.7104196548461914,-6.312893867492676,-8.265009880065918,male_happy
-286.3612976074219,43.16999053955078,-24.143815994262695,-0.7846880555152893,-10.981561660766602,-6.5681586265563965,-16.625606536865234,-20.086341857910156,-22.745206832885742,-12.967154502868652,-8.072211265563965,-11.715648651123047,-11.744133949279785,-8.408181190490723,-11.396611213684082,3.775977849960327,-15.297014236450195,-7.992541313171387,-4.031180381774902,-1.960349202156067,male_fear
-144.8683150582785,19.210546264809974,-1.9468442964685577,-0.9164001914167388,-2.6107737574253105,-5.111795602887615,-4.983698157270371,-6.731941967504867,-8.780371929356416,-6.7196977718304085,-2.9086026076827323,-4.125664780503665,-3.763039902044875,-3.002543503484032,-3.4865095294562263,-1.6637853758992074,-6.557606788631899,-5.314645529452853,-1.312610597195638,-2.1917794474141945,male_fear
-346.4464111328125,42.031917572021484,-28.75519371032715,-2.4892406463623047,-12.08631706237793,-7.330973148345947,-19.691701889038086,-21.945890426635742,-23.48995590209961,-11.034610748291016,-9.08103084564209,-11.810995101928711,-10.442699432373047,-7.862046241760254,-8.396883964538574,-0.1336466521024704,-20.026905059814453,-4.319090366363525,-3.874652862548828,-2.7252206802368164,male_fear
-634.7201538085938,69.42386627197266,-4.956264019012451,14.060123443603516,8.436798095703125,-2.2997546195983887,-8.747632026672363,-7.413650035858154,-13.40829849243164,-1.6317650079727173,-1.8573052883148193,-7.268321990966797,-0.9700648188591003,-5.562675952911377,-7.097118854522705,2.4422764778137207,-8.132259368896484,-2.694042682647705,-0.5841332077980042,-0.947213888168335,male_surprise
-431.45484812974524,32.762908866598394,6.485246517122716,9.078655829013586,5.914653708384138,-2.1482832471518396,-5.107870434447636,-7.6118161250312575,-8.124071667482324,-3.609200874101446,-3.0919050964217085,-3.8247457619165988,-1.7818805828400286,-3.537303660379061,-3.6307208237299213,-0.0838820235080654,-4.314759652400791,-3.383901947248248,0.9203874722995607,-2.635097161329853,male_surprise
-697.38134765625,67.75911712646484,-6.580392837524414,15.608610153198242,5.8233208656311035,-4.9804558753967285,-11.000231742858887,-9.397841453552246,-14.072519302368164,-0.23951812088489532,-4.4382405281066895,-6.892976760864258,-0.4189477562904358,-8.001944541931152,-5.28502893447876,0.7010716795921326,-9.542763710021973,-0.6611068248748779,-0.13385382294654846,-4.138860702514648,male_surprise
-646.145263671875,73.06136322021484,0.3979131579399109,16.842857360839844,9.80064582824707,1.0917184352874756,-4.763518810272217,-3.8266987800598145,-15.003951072692871,-3.383639097213745,0.6057932376861572,-3.6326916217803955,2.115382671356201,-4.575922012329102,0.17855678498744965,1.4149197340011597,-5.787266254425049,-2.0881474018096924,-2.133556604385376,-0.8723766207695007,male_neutral
-442.2919306952571,29.80672731696482,8.508133852131095,9.329643960435092,5.609772203072941,-0.5442668102730899,-2.9393258180209574,-6.6041896082314855,-9.487506977893263,-6.067950403472412,-0.9415840855082974,-1.8173820385582133,-1.847394745378122,-1.3203662400907235,-0.5079134204101284,-0.19032244746951998,-3.0855185173270723,-2.551381022476357,-0.43448581709581463,-2.9666958268900365,male_neutral
-713.4755249023438,71.73238372802734,-1.3435007333755493,17.52884864807129,7.3292155265808105,-0.1442566066980362,-7.044317722320557,-5.48239803314209,-16.628000259399414,0.3800112009048462,0.22516238689422607,-2.75435471534729,1.7181631326675415,-5.438395977020264,0.675353467464447,-1.2639472484588623,-6.2518086433410645,-2.5511083602905273,-1.6243809461593628,-4.4121527671813965,male_neutral
-535.8812255859375,82.28136444091797,-9.01054573059082,20.84229278564453,5.421841144561768,-3.754328489303589,-10.541487693786621,-13.465761184692383,-27.91767120361328,-6.894564628601074,-3.809460401535034,-10.429278373718262,0.1575476974248886,-7.9537739753723145,-6.011675834655762,2.4566774368286133,-10.44802474975586,-6.4852519035339355,-4.687824726104736,-3.5534417629241943,male_sad
-476.3163892699228,63.15237074482109,-2.399146270095355,16.79783094392775,5.277594803360522,-4.7330183117259645,-8.620002711974482,-14.652676193400259,-23.608338953564914,-9.607286112377107,-3.3780132413316895,-8.983338600817385,-1.1606139067682895,-5.868645692864955,-6.0935750259078,1.1300513649298838,-8.076793336560877,-7.858683469515021,-2.9987184503018236,-3.925882467003211,male_sad
-597.060791015625,79.2527084350586,-8.334827423095703,21.56354522705078,0.023647958412766457,-7.01135778427124,-14.151786804199219,-17.48660659790039,-30.234846115112305,-4.908721446990967,-6.542255878448486,-8.754396438598633,0.7176449298858643,-10.961932182312012,-4.217520236968994,0.03105706162750721,-12.750175476074219,-5.705572128295898,-5.794315338134766,-7.784447193145752,male_sad
-535.02490234375,71.22943878173828,-7.95735502243042,12.339733123779297,5.095458030700684,-3.1141507625579834,-11.674501419067383,-8.231242179870605,-15.673099517822266,-5.9852752685546875,0.0634598582983017,-10.280284881591797,-0.32906368374824524,-4.733454704284668,-7.209447383880615,1.5336642265319824,-12.41836929321289,-5.5134406089782715,-4.938086032867432,-5.746847629547119,male_surprise
-369.98342133589773,40.438607398648145,2.1019028404548004,7.341564332377254,2.61777892012983,-5.4622658459751,-7.363183127075973,-8.799258130015522,-12.437971628933935,-6.062767412433451,-2.2668865134957663,-5.589850325736251,-1.38346910375774,-3.836935578700141,-4.2099428529960745,-1.1231467742046588,-8.39417028322622,-5.31601851553617,-2.21443682348142,-5.194668936939832,male_surprise
